listener_id,country,age_group,gender,subscription_type,signup_date
3841,India,18-24,Male,free,2023-04-26
3842,Germany,25-34,Male,premium,2024-09-07
3843,India,35-44,Male,free,2022-01-01
3844,Australia,25-34,Male,free,2022-11-27
3845,India,18-24,Female,premium,2023-07-31
3846,Canada,18-24,Male,free,2024-07-30
3847,Germany,35-44,Female,free,2024-08-12
3848,UK,45+,Male,premium,2024-08-28
3849,UK,18-24,Female,free,2023-09-29
3850,Germany,18-24,Female,premium,2024-02-07
3851,Canada,18-24,Female,free,2023-01-26
3852,USA,35-44,Male,premium,2024-04-13
3853,India,25-34,Female,premium,2022-05-23
3854,Canada,18-24,Other,free,2022-11-24
3855,Australia,35-44,Other,free,2024-01-28
3856,Germany,18-24,Male,free,2023-09-20
3857,India,45+,Other,premium,2023-01-12
3858,UK,35-44,Other,free,2024-03-25
3859,USA,18-24,Other,free,2022-03-31
3860,Australia,35-44,Male,free,2024-03-18
3861,UK,18-24,Male,premium,2022-02-11
3862,Germany,25-34,Other,free,2024-08-04
3863,India,18-24,Male,free,2022-02-04
3864,Germany,35-44,Female,free,2023-05-09
3865,India,45+,Other,free,2023-07-07
3866,Canada,45+,Male,free,2024-05-02
3867,USA,45+,Male,free,2022-05-04
3868,Canada,18-24,Other,premium,2022-02-26
3869,Canada,25-34,Male,premium,2024-03-16
3870,Germany,18-24,Other,free,2023-04-01
3871,USA,45+,Male,free,2022-08-23
3872,India,35-44,Female,free,2023-08-31
3873,India,45+,Other,free,2023-01-27
3874,Australia,35-44,Female,free,2023-05-07
3875,UK,25-34,Other,free,2024-08-27
3876,Australia,35-44,Male,free,2024-04-10
3877,Australia,18-24,Female,premium,2022-12-09
3878,India,18-24,Male,premium,2023-10-06
3879,Germany,18-24,Other,free,2022-06-25
3880,Canada,35-44,Other,free,2022-02-21
3881,Canada,18-24,Other,premium,2023-07-04
3882,Canada,18-24,Other,premium,2023-04-23
3883,USA,18-24,Other,free,2023-05-04
3884,India,25-34,Female,free,2024-05-04
3885,Germany,35-44,Other,free,2022-01-05
3886,USA,35-44,Male,free,2023-12-26
3887,UK,45+,Female,free,2023-09-24
3888,Germany,35-44,Male,free,2024-04-17
3889,Australia,25-34,Other,free,2024-05-30
3890,Germany,35-44,Male,free,2022-07-28
3891,Germany,25-34,Female,free,2022-08-05
3892,Canada,25-34,Female,premium,2023-06-20
3893,Germany,35-44,Female,free,2022-12-08
3894,Australia,45+,Male,free,2023-12-18
3895,Australia,18-24,Female,free,2023-02-05
3896,India,18-24,Male,free,2023-04-07
3897,Germany,35-44,Other,free,2024-01-08
3898,Canada,35-44,Other,free,2023-12-31
3899,Germany,25-34,Male,free,2022-07-30
3900,UK,35-44,Female,free,2022-01-26
3901,UK,25-34,Male,free,2022-09-09
3902,Canada,45+,Male,premium,2022-01-03
3903,India,35-44,Male,free,2022-01-02
3904,India,18-24,Other,free,2023-08-27
3905,Australia,18-24,Male,free,2022-01-02
3906,Australia,35-44,Other,free,2022-05-30
3907,USA,25-34,Male,free,2023-08-06
3908,Canada,18-24,Other,free,2022-01-04
3909,Germany,25-34,Male,premium,2023-05-12
3910,Canada,35-44,Male,premium,2023-07-04
3911,USA,35-44,Female,free,2024-05-20
3912,Australia,18-24,Female,premium,2023-04-13
3913,Canada,35-44,Male,free,2022-03-11
3914,Canada,45+,Male,premium,2022-07-20
3915,Australia,45+,Male,free,2022-11-04
3916,USA,18-24,Male,free,2022-09-09
3917,Australia,45+,Female,free,2022-10-14
3918,India,25-34,Other,free,2024-07-10
3919,Germany,18-24,Male,premium,2022-10-19
3920,Australia,18-24,Female,premium,2022-06-03
3921,USA,25-34,Male,free,2024-07-12
3922,UK,45+,Male,premium,2022-05-13
3923,India,45+,Other,premium,2024-06-01
3924,UK,45+,Male,free,2023-08-09
3925,Australia,18-24,Male,free,2022-10-01
3926,India,18-24,Other,free,2024-02-22
3927,Germany,45+,Other,free,2023-11-28
3928,Australia,35-44,Other,free,2023-05-24
3929,Germany,45+,Other,free,2022-12-19
3930,Canada,25-34,Female,free,2022-01-05
3931,UK,18-24,Female,free,2022-10-20
3932,India,25-34,Female,premium,2022-12-26
3933,Germany,25-34,Male,free,2023-08-21
3934,USA,18-24,Other,free,2022-08-02
3935,Germany,35-44,Other,free,2023-02-10
3936,USA,45+,Female,free,2023-03-12
3937,Australia,25-34,Male,free,2022-01-15
3938,India,18-24,Male,free,2022-09-30
3939,Germany,25-34,Male,free,2023-07-17
3940,Germany,45+,Female,free,2024-02-04
3941,India,35-44,Male,free,2022-02-14
3942,Germany,35-44,Male,free,2023-12-04
3943,USA,35-44,Male,free,2023-09-26
3944,Germany,18-24,Other,free,2023-02-16
3945,UK,18-24,Female,free,2022-07-06
3946,Australia,35-44,Other,free,2023-12-27
3947,Canada,45+,Other,premium,2023-10-23
3948,USA,45+,Female,free,2022-06-19
3949,UK,18-24,Other,premium,2023-12-22
3950,Australia,35-44,Male,premium,2024-08-22
3951,India,45+,Male,free,2023-08-17
3952,USA,45+,Male,free,2023-02-05
3953,Canada,45+,Male,free,2023-12-09
3954,Australia,18-24,Female,free,2022-09-03
3955,Canada,35-44,Other,free,2024-06-21
3956,India,25-34,Other,free,2024-05-06
3957,India,35-44,Male,free,2024-05-18
3958,USA,35-44,Male,free,2023-07-06
3959,Germany,18-24,Other,premium,2023-11-11
3960,India,45+,Female,free,2022-02-12
3961,Australia,45+,Other,premium,2024-04-20
3962,Germany,18-24,Male,premium,2023-12-24
3963,UK,18-24,Male,premium,2022-06-28
3964,Canada,18-24,Female,premium,2023-04-02
3965,Germany,18-24,Other,free,2023-06-19
3966,Canada,18-24,Female,free,2023-08-30
3967,Germany,25-34,Female,free,2023-11-03
3968,UK,35-44,Male,free,2022-09-01
3969,India,35-44,Other,premium,2024-07-15
3970,UK,35-44,Male,premium,2022-01-17
3971,India,45+,Other,free,2022-04-22
3972,India,25-34,Male,free,2023-09-07
3973,Canada,35-44,Male,free,2024-04-05
3974,Australia,45+,Other,free,2023-08-21
3975,UK,25-34,Other,free,2023-07-01
3976,Germany,25-34,Male,free,2022-01-30
3977,UK,45+,Other,premium,2022-07-11
3978,Canada,25-34,Male,free,2023-03-13
3979,India,45+,Other,premium,2022-06-28
3980,Canada,35-44,Male,free,2023-09-08
3981,USA,45+,Male,premium,2023-11-08
3982,USA,25-34,Male,free,2023-04-19
3983,Germany,35-44,Female,premium,2023-09-26
3984,Canada,35-44,Other,free,2022-05-14
3985,Germany,18-24,Male,free,2024-03-12
3986,Germany,18-24,Female,free,2022-11-08
3987,USA,25-34,Male,premium,2024-01-06
3988,Germany,45+,Female,free,2022-01-25
3989,USA,45+,Male,free,2023-01-06
3990,India,25-34,Male,free,2023-06-09
3991,Canada,35-44,Female,free,2022-11-15
3992,Germany,25-34,Female,premium,2022-08-18
3993,USA,25-34,Other,free,2022-04-12
3994,UK,35-44,Other,free,2023-03-26
3995,Germany,45+,Female,premium,2023-01-13
3996,Australia,25-34,Other,premium,2024-06-06
3997,India,45+,Female,premium,2024-06-19
3998,India,25-34,Other,free,2022-07-22
3999,UK,35-44,Male,free,2022-09-24
4000,USA,35-44,Other,free,2024-09-10
4001,Germany,18-24,Male,premium,2023-04-07
4002,USA,35-44,Male,free,2022-12-31
4003,India,18-24,Other,free,2024-01-04
4004,USA,25-34,Female,free,2022-04-14
4005,India,45+,Male,free,2022-04-21
4006,USA,35-44,Male,premium,2023-03-04
4007,UK,35-44,Other,free,2024-09-21
4008,Canada,35-44,Female,free,2023-04-14
4009,UK,25-34,Female,premium,2023-08-04
4010,UK,18-24,Other,free,2024-05-19
4011,Canada,25-34,Female,free,2024-02-09
4012,Canada,45+,Other,premium,2023-11-11
4013,Germany,25-34,Other,premium,2024-03-15
4014,Germany,45+,Other,free,2024-06-04
4015,UK,35-44,Male,free,2023-07-15
4016,UK,45+,Male,free,2022-09-07
4017,India,45+,Male,premium,2023-04-27
4018,India,18-24,Other,premium,2022-11-27
4019,Germany,45+,Male,free,2024-07-20
4020,Australia,45+,Male,free,2023-08-10
4021,Australia,25-34,Male,free,2022-07-20
4022,Germany,35-44,Other,free,2023-03-30
4023,India,25-34,Other,free,2023-05-19
4024,India,25-34,Other,premium,2023-06-30
4025,Australia,35-44,Male,free,2024-04-05
4026,USA,35-44,Female,free,2022-04-21
4027,USA,45+,Male,free,2024-07-21
4028,India,45+,Male,free,2024-05-13
4029,USA,18-24,Other,free,2024-04-07
4030,Canada,25-34,Other,free,2024-06-26
4031,Germany,35-44,Male,free,2024-01-19
4032,Germany,45+,Male,free,2023-06-28
4033,India,35-44,Female,free,2022-07-28
4034,UK,45+,Female,premium,2023-10-06
4035,Australia,18-24,Other,free,2023-09-10
4036,India,18-24,Female,free,2022-02-02
4037,USA,35-44,Female,premium,2023-07-09
4038,Australia,18-24,Other,free,2024-05-29
4039,UK,35-44,Female,premium,2022-04-17
4040,USA,45+,Male,free,2022-09-22
4041,Canada,25-34,Female,premium,2022-08-14
4042,USA,18-24,Other,premium,2023-05-02
4043,Canada,45+,Male,premium,2022-06-28
4044,Australia,25-34,Female,free,2022-08-10
4045,Canada,25-34,Male,free,2023-01-05
4046,Australia,25-34,Male,free,2023-09-29
4047,Australia,45+,Female,free,2024-02-27
4048,Australia,45+,Female,premium,2022-06-16
4049,Australia,35-44,Other,free,2023-10-25
4050,Australia,25-34,Other,free,2023-07-07
4051,USA,25-34,Male,free,2022-10-27
4052,Australia,25-34,Other,free,2023-01-16
4053,USA,35-44,Male,premium,2022-02-04
4054,Australia,25-34,Male,premium,2023-02-11
4055,Canada,45+,Other,free,2023-05-17
4056,Australia,25-34,Other,free,2022-11-10
4057,UK,18-24,Other,free,2024-03-26
4058,Australia,45+,Female,free,2024-01-13
4059,Australia,35-44,Male,premium,2023-12-28
4060,Canada,25-34,Male,premium,2024-04-05
4061,Germany,18-24,Male,free,2022-04-11
4062,Canada,35-44,Other,free,2023-07-23
4063,UK,35-44,Other,free,2022-08-03
4064,Germany,45+,Other,free,2024-07-23
4065,India,35-44,Other,free,2023-10-30
4066,India,35-44,Other,free,2023-07-30
4067,UK,35-44,Female,free,2022-03-03
4068,Canada,35-44,Other,free,2024-04-30
4069,USA,25-34,Male,free,2023-01-04
4070,UK,25-34,Other,premium,2023-01-03
4071,Germany,25-34,Male,premium,2023-07-28
4072,Germany,25-34,Other,free,2022-04-04
4073,Australia,18-24,Other,free,2023-04-14
4074,India,25-34,Male,free,2024-09-10
4075,Germany,35-44,Male,free,2024-05-02
4076,UK,25-34,Male,free,2022-01-26
4077,Germany,25-34,Male,premium,2023-03-11
4078,UK,45+,Female,free,2022-05-01
4079,USA,35-44,Male,free,2022-02-19
4080,Australia,25-34,Other,free,2024-06-01
4081,India,25-34,Other,premium,2024-02-03
4082,Germany,25-34,Female,premium,2022-02-05
4083,UK,18-24,Male,free,2023-02-14
4084,Canada,25-34,Other,free,2022-10-16
4085,India,45+,Female,free,2023-01-14
4086,USA,35-44,Other,free,2022-04-10
4087,UK,35-44,Female,free,2022-11-20
4088,Australia,25-34,Female,free,2022-11-25
4089,Australia,25-34,Male,free,2023-10-10
4090,USA,25-34,Female,free,2023-12-07
4091,USA,35-44,Other,free,2022-08-09
4092,Australia,35-44,Other,premium,2024-03-01
4093,Germany,18-24,Male,free,2024-04-17
4094,Germany,45+,Male,free,2023-07-21
4095,UK,18-24,Female,free,2024-07-27
4096,Canada,45+,Male,free,2024-09-22
4097,UK,18-24,Other,free,2022-04-20
4098,Canada,35-44,Other,free,2022-05-29
4099,USA,18-24,Male,free,2023-02-10
4100,India,45+,Male,free,2024-02-16
4101,UK,25-34,Male,free,2023-11-05
4102,UK,45+,Female,free,2023-11-30
4103,Canada,25-34,Female,premium,2023-02-14
4104,USA,35-44,Other,free,2022-05-09
4105,USA,45+,Female,free,2023-04-29
4106,Canada,18-24,Female,free,2022-04-18
4107,USA,45+,Female,premium,2023-01-24
4108,Australia,25-34,Female,free,2023-03-01
4109,Germany,35-44,Other,premium,2023-03-23
4110,Australia,18-24,Male,premium,2024-07-06
4111,India,45+,Other,free,2022-03-09
4112,UK,25-34,Female,free,2024-08-01
4113,India,18-24,Male,free,2022-03-07
4114,UK,35-44,Male,premium,2023-10-18
4115,Germany,18-24,Male,free,2024-09-02
4116,USA,35-44,Other,free,2023-07-19
4117,Australia,18-24,Male,free,2023-10-02
4118,Canada,45+,Other,free,2023-05-19
4119,Australia,25-34,Other,free,2023-05-19
4120,Germany,45+,Female,free,2024-09-08
4121,India,45+,Female,free,2022-11-17
4122,Canada,35-44,Male,free,2023-12-20
4123,USA,35-44,Male,free,2024-04-11
4124,Germany,35-44,Female,premium,2023-12-29
4125,Canada,45+,Other,free,2023-08-03
4126,Germany,18-24,Other,premium,2023-03-23
4127,Germany,18-24,Female,free,2023-07-28
4128,USA,45+,Other,free,2022-07-29
4129,UK,45+,Female,premium,2024-04-28
4130,Canada,25-34,Female,free,2024-04-18
4131,USA,35-44,Male,premium,2023-01-05
4132,Germany,35-44,Male,premium,2024-07-29
4133,USA,45+,Female,free,2023-07-18
4134,UK,45+,Male,free,2023-09-20
4135,Australia,18-24,Female,free,2024-06-11
4136,Canada,45+,Other,free,2023-04-03
4137,UK,18-24,Other,free,2024-06-13
4138,India,45+,Other,free,2023-07-31
4139,Canada,25-34,Other,free,2023-10-04
4140,UK,25-34,Female,free,2023-11-20
4141,Germany,18-24,Other,premium,2024-02-29
4142,Canada,35-44,Other,premium,2024-09-18
4143,Canada,25-34,Other,free,2024-07-13
4144,USA,18-24,Other,premium,2022-06-12
4145,Germany,45+,Female,free,2024-09-03
4146,India,45+,Other,free,2022-11-28
4147,Australia,18-24,Male,free,2023-10-26
4148,UK,35-44,Male,free,2022-12-16
4149,USA,18-24,Male,free,2024-01-18
4150,UK,18-24,Male,premium,2023-11-01
4151,India,25-34,Male,premium,2023-04-13
4152,India,18-24,Male,free,2023-03-02
4153,Canada,18-24,Female,premium,2022-11-23
4154,India,45+,Male,free,2022-04-16
4155,UK,25-34,Other,free,2024-03-28
4156,Germany,45+,Male,premium,2022-09-12
4157,Germany,45+,Female,free,2022-12-24
4158,Canada,35-44,Male,free,2024-08-24
4159,Australia,35-44,Other,free,2023-03-20
4160,UK,25-34,Other,free,2022-04-23
4161,UK,25-34,Female,free,2022-01-30
4162,India,35-44,Female,free,2023-06-08
4163,UK,35-44,Female,free,2023-11-20
4164,USA,35-44,Female,free,2024-09-17
4165,Australia,35-44,Male,free,2024-04-29
4166,India,35-44,Male,free,2022-02-15
4167,USA,45+,Other,premium,2022-06-20
4168,Canada,25-34,Female,free,2022-05-10
4169,Germany,45+,Female,free,2024-01-27
4170,Canada,45+,Male,free,2022-12-19
4171,Germany,18-24,Female,free,2022-07-22
4172,Canada,45+,Other,free,2022-08-14
4173,UK,35-44,Other,free,2022-03-21
4174,USA,35-44,Female,premium,2022-11-06
4175,Germany,18-24,Other,free,2022-02-04
4176,India,18-24,Other,free,2023-07-18
4177,USA,18-24,Male,free,2022-06-10
4178,India,18-24,Other,free,2024-09-07
4179,USA,18-24,Female,free,2023-08-19
4180,USA,45+,Female,free,2024-04-19
4181,Canada,18-24,Other,premium,2023-03-11
4182,Germany,45+,Female,free,2023-06-22
4183,Germany,25-34,Male,premium,2022-08-13
4184,USA,18-24,Other,free,2023-03-22
4185,UK,18-24,Other,free,2022-11-13
4186,UK,45+,Other,free,2023-10-28
4187,India,25-34,Female,free,2024-03-15
4188,India,45+,Female,premium,2023-02-18
4189,Canada,45+,Other,free,2022-04-05
4190,USA,18-24,Female,free,2022-08-13
4191,India,35-44,Female,premium,2024-02-18
4192,India,35-44,Other,premium,2024-08-06
4193,Australia,45+,Other,premium,2023-07-07
4194,USA,18-24,Female,premium,2023-10-07
4195,Canada,25-34,Other,free,2022-03-07
4196,India,35-44,Other,premium,2023-02-01
4197,Canada,25-34,Other,free,2024-08-16
4198,Germany,35-44,Other,premium,2022-07-29
4199,Canada,18-24,Female,premium,2023-04-19
4200,UK,45+,Other,free,2023-10-27
4201,UK,25-34,Male,premium,2023-11-15
4202,Canada,25-34,Other,free,2024-06-28
4203,UK,45+,Male,free,2024-04-16
4204,Germany,25-34,Other,free,2023-07-25
4205,USA,35-44,Male,premium,2023-11-27
4206,UK,45+,Male,free,2023-05-05
4207,UK,35-44,Other,free,2022-06-29
4208,Canada,35-44,Other,free,2024-04-13
4209,Germany,18-24,Other,premium,2024-04-15
4210,USA,35-44,Male,free,2023-06-08
4211,Canada,18-24,Female,premium,2023-04-04
4212,Canada,25-34,Female,premium,2022-03-09
4213,Australia,25-34,Other,free,2024-07-27
4214,Germany,18-24,Female,free,2022-11-25
4215,USA,35-44,Female,premium,2022-07-21
4216,Germany,45+,Other,premium,2023-04-20
4217,USA,45+,Male,premium,2023-06-02
4218,Germany,18-24,Other,free,2022-01-15
4219,Canada,25-34,Female,premium,2022-02-11
4220,Canada,25-34,Male,free,2023-06-27
4221,India,45+,Female,free,2024-09-08
4222,UK,18-24,Male,premium,2023-11-24
4223,Australia,45+,Female,free,2024-02-13
4224,Germany,35-44,Other,premium,2022-10-16
4225,Australia,35-44,Female,free,2024-07-13
4226,India,18-24,Female,premium,2023-06-17
4227,UK,18-24,Male,free,2024-06-10
4228,Germany,35-44,Female,free,2023-11-25
4229,USA,25-34,Other,premium,2023-11-27
4230,UK,18-24,Other,free,2022-09-01
4231,Canada,35-44,Other,free,2024-05-11
4232,India,35-44,Male,premium,2023-10-23
4233,UK,25-34,Male,free,2024-02-07
4234,UK,25-34,Female,premium,2023-09-04
4235,Canada,25-34,Female,free,2023-07-21
4236,Germany,25-34,Female,free,2023-11-29
4237,USA,45+,Male,premium,2024-04-11
4238,Canada,25-34,Male,free,2023-08-21
4239,USA,45+,Female,free,2022-06-23
4240,Germany,18-24,Male,free,2024-09-06
4241,UK,35-44,Male,premium,2023-06-18
4242,USA,45+,Other,free,2023-05-24
4243,India,18-24,Other,free,2022-09-01
4244,India,18-24,Female,free,2022-03-01
4245,Canada,45+,Female,free,2022-04-14
4246,Germany,18-24,Other,free,2023-10-13
4247,Canada,18-24,Male,free,2022-10-30
4248,Canada,45+,Female,free,2023-11-02
4249,Australia,18-24,Female,free,2024-01-14
4250,Canada,25-34,Female,free,2022-03-18
4251,Australia,25-34,Male,free,2022-01-18
4252,India,35-44,Other,free,2023-06-18
4253,India,18-24,Female,premium,2022-07-03
4254,Canada,35-44,Other,free,2023-10-19
4255,India,25-34,Other,free,2023-07-04
4256,Germany,25-34,Male,free,2022-10-08
4257,Australia,25-34,Male,free,2022-10-15
4258,Australia,18-24,Male,premium,2023-10-17
4259,Canada,18-24,Male,premium,2023-06-09
4260,India,25-34,Male,free,2023-11-29
4261,USA,35-44,Male,free,2023-04-19
4262,Australia,35-44,Female,free,2024-08-03
4263,Canada,45+,Other,free,2022-09-24
4264,Canada,25-34,Male,premium,2024-02-20
4265,Germany,35-44,Female,free,2023-09-01
4266,UK,25-34,Other,free,2024-08-03
4267,UK,35-44,Male,free,2022-12-23
4268,Australia,45+,Male,premium,2024-03-16
4269,Germany,45+,Female,free,2022-01-01
4270,Germany,25-34,Other,premium,2024-03-17
4271,Germany,35-44,Male,free,2022-01-27
4272,Australia,18-24,Other,free,2023-07-02
4273,UK,45+,Female,premium,2022-06-09
4274,Germany,25-34,Male,free,2024-07-25
4275,India,25-34,Other,free,2023-02-03
4276,Canada,35-44,Female,free,2023-06-27
4277,Canada,25-34,Female,free,2022-05-07
4278,USA,45+,Male,free,2024-02-13
4279,USA,25-34,Other,premium,2024-05-06
4280,Australia,25-34,Male,free,2024-08-05
4281,Australia,18-24,Male,premium,2022-07-29
4282,Canada,18-24,Other,free,2022-05-30
4283,India,45+,Other,free,2022-01-31
4284,UK,35-44,Other,free,2023-09-04
4285,UK,18-24,Female,premium,2024-04-20
4286,Australia,35-44,Female,premium,2022-10-29
4287,India,45+,Other,premium,2024-08-20
4288,Australia,18-24,Female,free,2024-05-14
4289,UK,35-44,Male,free,2024-01-01
4290,Australia,18-24,Other,free,2024-02-04
4291,Germany,45+,Male,premium,2023-11-14
4292,Australia,45+,Other,free,2022-09-14
4293,Canada,18-24,Male,free,2024-07-28
4294,Australia,35-44,Other,free,2022-02-26
4295,Canada,25-34,Male,free,2022-01-09
4296,India,25-34,Other,free,2022-01-05
4297,UK,18-24,Other,premium,2024-04-26
4298,USA,35-44,Female,free,2022-04-24
4299,USA,25-34,Male,premium,2024-02-16
4300,UK,45+,Female,premium,2023-11-16
4301,USA,35-44,Male,free,2024-01-02
4302,Australia,25-34,Female,free,2022-07-24
4303,India,35-44,Other,free,2022-01-24
4304,India,18-24,Female,premium,2023-05-08
4305,UK,35-44,Female,free,2024-08-27
4306,USA,25-34,Other,free,2023-11-13
4307,Australia,18-24,Female,free,2023-02-10
4308,India,35-44,Other,free,2022-04-13
4309,India,45+,Male,free,2022-03-01
4310,Germany,25-34,Female,free,2022-03-27
4311,Germany,18-24,Other,premium,2024-02-06
4312,India,35-44,Other,premium,2023-11-08
4313,UK,45+,Female,free,2023-01-07
4314,Canada,25-34,Male,free,2023-11-10
4315,Canada,45+,Female,premium,2023-08-19
4316,Australia,35-44,Other,free,2024-08-27
4317,India,35-44,Male,premium,2022-07-21
4318,India,18-24,Female,free,2023-08-25
4319,India,45+,Other,free,2022-03-30
4320,UK,18-24,Female,free,2023-03-13
4321,Germany,25-34,Male,free,2022-04-30
4322,India,18-24,Male,premium,2022-06-05
4323,India,25-34,Male,free,2024-08-30
4324,USA,35-44,Male,free,2023-02-03
4325,UK,35-44,Male,free,2023-12-01
4326,Australia,45+,Female,premium,2022-07-07
4327,India,25-34,Male,free,2024-02-13
4328,USA,35-44,Male,premium,2022-02-21
4329,Canada,45+,Other,free,2023-10-14
4330,Australia,45+,Male,free,2023-06-15
4331,India,18-24,Other,premium,2023-04-25
4332,India,45+,Other,free,2023-08-10
4333,USA,35-44,Other,free,2022-08-18
4334,UK,18-24,Female,free,2023-04-26
4335,India,25-34,Female,free,2022-05-10
4336,Canada,25-34,Other,free,2022-02-24
4337,India,35-44,Female,free,2022-09-28
4338,Canada,35-44,Male,free,2024-08-17
4339,Australia,18-24,Female,free,2022-04-10
4340,Australia,18-24,Male,free,2022-03-10
4341,Germany,35-44,Male,free,2024-06-29
4342,Germany,35-44,Female,premium,2022-10-26
4343,Canada,25-34,Female,premium,2024-08-27
4344,UK,25-34,Other,free,2023-06-13
4345,India,25-34,Female,free,2022-12-20
4346,India,35-44,Female,premium,2023-09-20
4347,Germany,45+,Female,free,2022-06-01
4348,Canada,35-44,Male,free,2022-11-26
4349,India,35-44,Male,premium,2022-04-26
4350,India,25-34,Male,free,2023-06-26
4351,UK,35-44,Other,free,2022-11-19
4352,USA,18-24,Other,premium,2023-07-17
4353,Germany,35-44,Other,free,2023-07-26
4354,Germany,35-44,Male,free,2022-08-17
4355,USA,35-44,Female,free,2024-02-10
4356,India,35-44,Other,free,2022-12-26
4357,UK,45+,Other,premium,2022-01-05
4358,UK,35-44,Male,free,2022-01-28
4359,Germany,18-24,Other,free,2024-02-05
4360,UK,18-24,Female,premium,2022-12-30
4361,Australia,35-44,Male,free,2023-04-07
4362,USA,25-34,Male,free,2022-08-19
4363,India,45+,Female,free,2023-01-30
4364,Australia,35-44,Female,free,2024-08-25
4365,USA,35-44,Female,free,2024-05-18
4366,Canada,35-44,Other,premium,2023-12-13
4367,Germany,25-34,Female,premium,2024-04-23
4368,UK,25-34,Male,free,2022-09-28
4369,Canada,25-34,Female,free,2024-04-30
4370,UK,45+,Male,free,2022-10-31
4371,Australia,18-24,Male,free,2023-01-18
4372,India,45+,Other,free,2023-07-12
4373,India,25-34,Female,premium,2022-01-28
4374,India,18-24,Other,free,2023-06-03
4375,UK,18-24,Female,free,2024-01-14
4376,Canada,25-34,Female,free,2022-07-18
4377,India,25-34,Female,free,2023-08-29
4378,Canada,45+,Female,free,2022-03-23
4379,UK,25-34,Female,free,2022-03-29
4380,Australia,18-24,Male,free,2023-01-25
4381,Canada,35-44,Male,free,2023-11-29
4382,Australia,25-34,Female,free,2024-01-25
4383,UK,25-34,Male,free,2023-08-03
4384,UK,45+,Other,free,2024-04-02
4385,Germany,45+,Other,premium,2023-03-27
4386,UK,25-34,Other,free,2023-03-09
4387,UK,18-24,Female,free,2023-01-09
4388,USA,18-24,Female,free,2023-03-11
4389,India,35-44,Male,premium,2022-07-06
4390,Germany,25-34,Male,free,2024-01-21
4391,Germany,45+,Male,free,2023-01-25
4392,Germany,18-24,Other,free,2022-08-06
4393,USA,35-44,Other,free,2022-04-18
4394,Australia,25-34,Other,free,2024-03-29
4395,UK,18-24,Other,free,2023-07-04
4396,India,25-34,Male,premium,2024-06-25
4397,Canada,25-34,Female,free,2024-08-05
4398,Australia,18-24,Female,free,2022-12-15
4399,UK,18-24,Other,free,2024-02-27
4400,USA,18-24,Female,free,2023-06-06
4401,UK,25-34,Female,free,2022-01-26
4402,UK,25-34,Female,premium,2022-02-17
4403,USA,35-44,Other,premium,2024-05-08
4404,Germany,45+,Male,free,2023-01-05
4405,Germany,25-34,Male,free,2022-01-14
4406,India,45+,Female,free,2023-09-04
4407,India,18-24,Male,free,2022-07-06
4408,Germany,25-34,Male,free,2023-06-08
4409,Australia,35-44,Other,premium,2024-06-02
4410,Canada,35-44,Other,premium,2024-06-09
4411,UK,45+,Female,free,2022-10-06
4412,Canada,18-24,Female,free,2022-12-07
4413,UK,45+,Female,free,2022-11-24
4414,Germany,18-24,Other,free,2023-11-10
4415,India,35-44,Male,free,2023-09-26
4416,Australia,45+,Other,free,2024-06-23
4417,India,35-44,Other,free,2024-09-10
4418,Canada,35-44,Male,free,2023-08-30
4419,India,18-24,Male,free,2022-01-25
4420,Germany,45+,Female,premium,2023-06-13
4421,Australia,45+,Male,free,2023-03-02
4422,Canada,35-44,Male,free,2022-01-29
4423,Australia,35-44,Male,free,2024-08-13
4424,UK,18-24,Male,free,2022-11-19
4425,India,25-34,Female,free,2024-05-02
4426,Australia,25-34,Female,free,2022-11-09
4427,USA,35-44,Male,free,2023-08-07
4428,India,25-34,Male,free,2022-09-27
4429,UK,25-34,Female,premium,2024-02-01
4430,Australia,25-34,Female,free,2022-10-22
4431,Canada,25-34,Male,free,2023-10-18
4432,UK,35-44,Other,free,2024-02-25
4433,USA,25-34,Female,free,2022-08-11
4434,Australia,25-34,Female,premium,2022-03-16
4435,Germany,18-24,Female,free,2022-04-12
4436,India,35-44,Male,free,2023-06-16
4437,Canada,45+,Male,free,2023-09-21
4438,Germany,45+,Female,free,2023-11-17
4439,Australia,18-24,Male,premium,2024-06-03
4440,Australia,18-24,Male,free,2022-06-22
4441,UK,35-44,Female,free,2022-01-04
4442,Australia,45+,Male,premium,2024-05-01
4443,Canada,25-34,Other,premium,2023-04-24
4444,Germany,18-24,Male,free,2023-10-22
4445,Canada,45+,Male,free,2023-01-30
4446,USA,35-44,Female,free,2023-09-18
4447,USA,25-34,Female,free,2024-04-12
4448,India,35-44,Other,premium,2024-07-02
4449,India,18-24,Male,free,2022-06-16
4450,USA,45+,Other,free,2022-10-27
4451,Australia,45+,Other,premium,2024-09-19
4452,Canada,45+,Female,free,2022-04-28
4453,USA,45+,Male,free,2023-05-27
4454,India,25-34,Female,premium,2023-09-04
4455,USA,25-34,Other,premium,2024-02-25
4456,Australia,35-44,Other,premium,2022-06-24
4457,USA,25-34,Female,free,2022-06-08
4458,Canada,18-24,Female,premium,2023-01-19
4459,Germany,18-24,Female,free,2022-08-15
4460,Australia,45+,Female,free,2024-07-23
4461,India,18-24,Female,premium,2022-02-07
4462,Canada,35-44,Other,free,2023-04-08
4463,USA,25-34,Female,premium,2023-03-07
4464,USA,25-34,Male,free,2023-12-11
