session_id,listener_id,episode_id,listen_start_time,listen_minutes,completion_percent,device,platform
34038,3527,345,2024-01-14 11:42:00,31,100,Desktop,Android
34039,448,109,2024-09-30 07:16:00,27,100,Mobile,Web
34040,2217,172,2024-09-02 01:42:00,56,100,Desktop,Android
34041,2829,90,2024-01-11 19:22:00,84,100,Mobile,Web
34042,583,91,2024-10-02 21:54:00,75,100,Desktop,iOS
34043,1066,353,2024-12-18 23:08:00,72,94,Desktop,iOS
34044,1401,136,2024-10-15 22:35:00,84,74,Desktop,Web
34045,17,287,2024-10-06 11:18:00,6,10,Tablet,iOS
34046,799,75,2024-07-06 17:54:00,21,25,Tablet,iOS
34047,1741,262,2024-04-29 19:35:00,88,100,Desktop,Web
34048,2160,245,2024-12-23 07:42:00,86,100,Mobile,Android
34049,2205,75,2024-02-12 16:57:00,56,100,Desktop,iOS
34050,1883,226,2024-10-10 01:09:00,54,75,Tablet,iOS
34051,213,85,2024-04-06 01:41:00,30,51,Mobile,Web
34052,3804,157,2024-09-16 10:08:00,64,94,Tablet,iOS
34053,3036,153,2024-06-16 15:49:00,58,100,Desktop,iOS
34054,4361,153,2024-10-08 16:26:00,55,63,Tablet,iOS
34055,1975,193,2024-05-14 12:15:00,30,39,Mobile,iOS
34056,3990,35,2024-07-23 18:35:00,49,100,Tablet,Web
34057,580,154,2024-01-01 02:15:00,10,12,Tablet,Android
34058,594,51,2024-02-27 10:26:00,41,100,Mobile,Android
34059,2664,191,2024-11-11 02:23:00,78,93,Desktop,Android
34060,182,305,2024-08-25 11:22:00,5,7,Desktop,iOS
34061,3695,320,2024-07-31 23:30:00,43,38,Desktop,Android
34062,584,277,2024-03-05 21:40:00,9,9,Desktop,Web
34063,1746,248,2024-06-23 06:16:00,52,100,Desktop,Web
34064,4836,234,2024-11-26 00:10:00,27,32,Tablet,Web
34065,790,56,2024-10-09 19:04:00,14,19,Desktop,Android
34066,1374,307,2024-04-01 04:22:00,22,64,Desktop,Android
34067,2193,40,2024-09-14 05:52:00,65,100,Mobile,iOS
34068,1332,375,2024-11-08 23:08:00,39,100,Desktop,Android
34069,2657,52,2024-03-14 12:09:00,70,100,Desktop,iOS
34070,795,83,2024-01-26 22:20:00,11,16,Tablet,Android
34071,4672,128,2024-05-11 01:29:00,47,100,Desktop,iOS
34072,4061,336,2024-01-01 04:35:00,43,79,Mobile,Android
34073,4925,268,2024-12-25 02:38:00,77,100,Tablet,Web
34074,1627,298,2024-03-25 23:02:00,33,35,Mobile,Android
34075,2552,358,2024-05-24 18:06:00,51,75,Mobile,Android
34076,4167,121,2024-12-07 05:23:00,2,5,Desktop,iOS
34077,1993,97,2024-12-25 04:20:00,29,24,Tablet,Web
34078,1759,92,2024-10-05 00:36:00,35,35,Tablet,iOS
34079,2566,73,2024-11-17 01:21:00,4,13,Tablet,iOS
34080,4465,6,2024-12-25 11:00:00,76,100,Tablet,Android
34081,710,173,2024-07-23 21:17:00,9,8,Tablet,iOS
34082,2727,63,2024-06-27 08:00:00,48,100,Tablet,Android
34083,2050,253,2024-05-20 18:45:00,2,5,Desktop,Android
34084,2448,239,2024-02-07 07:37:00,28,35,Tablet,Web
34085,1682,173,2024-10-10 17:48:00,85,100,Tablet,Web
34086,1674,98,2024-11-25 19:13:00,24,51,Desktop,iOS
34087,2207,31,2024-04-11 22:29:00,33,28,Tablet,iOS
34088,2302,179,2024-06-24 17:41:00,17,37,Tablet,iOS
34089,3092,158,2024-06-02 11:03:00,90,100,Mobile,Web
34090,871,348,2024-01-10 13:07:00,17,22,Mobile,iOS
34091,1046,290,2024-06-16 19:16:00,59,90,Mobile,Web
34092,3101,294,2024-10-10 14:22:00,68,85,Tablet,iOS
34093,3603,344,2024-02-24 17:41:00,7,7,Desktop,iOS
34094,1886,107,2024-02-23 13:10:00,24,35,Tablet,Android
34095,1712,207,2024-09-06 16:41:00,34,100,Mobile,Android
34096,4279,111,2024-03-21 15:39:00,84,100,Tablet,Android
34097,4044,385,2024-03-17 13:44:00,23,57,Tablet,Android
34098,2426,67,2024-12-26 12:15:00,89,97,Mobile,Web
34099,4708,294,2024-04-02 12:08:00,82,93,Mobile,iOS
34100,2415,174,2024-03-20 09:56:00,35,89,Mobile,Android
34101,3255,34,2024-11-16 06:35:00,34,40,Desktop,Android
34102,1557,234,2024-02-29 05:55:00,61,53,Mobile,iOS
34103,137,303,2024-08-15 16:53:00,27,34,Mobile,iOS
34104,3356,374,2024-03-13 21:57:00,26,49,Mobile,Android
34105,2986,24,2024-07-29 11:10:00,46,42,Tablet,iOS
34106,2460,226,2024-03-05 19:19:00,79,70,Mobile,Android
34107,3248,322,2024-11-24 19:43:00,26,32,Mobile,iOS
34108,999,144,2024-12-18 21:43:00,74,100,Desktop,Web
34109,2694,254,2024-02-28 08:36:00,38,71,Mobile,Android
34110,1245,95,2024-11-04 03:28:00,4,5,Mobile,Android
34111,4638,382,2024-10-28 15:50:00,19,67,Mobile,iOS
34112,1861,77,2024-10-01 20:44:00,43,39,Desktop,Web
34113,1372,286,2024-03-14 23:40:00,64,92,Tablet,Android
34114,2171,31,2024-06-30 17:38:00,75,98,Tablet,Android
34115,4643,231,2024-06-09 22:12:00,89,100,Tablet,Web
34116,4120,32,2024-10-26 12:44:00,17,17,Mobile,Android
34117,2549,265,2024-06-25 20:15:00,45,100,Mobile,Android
34118,1633,163,2024-03-26 09:28:00,18,24,Desktop,Android
34119,3005,50,2024-05-25 19:11:00,90,87,Mobile,iOS
34120,2004,347,2024-06-19 00:20:00,41,100,Desktop,iOS
34121,2329,360,2024-03-12 12:37:00,52,73,Mobile,Web
34122,1469,319,2024-03-28 09:35:00,53,54,Desktop,Web
34123,285,176,2024-01-08 13:50:00,64,100,Tablet,iOS
34124,4999,82,2024-09-12 20:32:00,3,15,Desktop,iOS
34125,4493,358,2024-12-03 02:32:00,48,43,Mobile,Web
34126,4733,378,2024-12-31 10:27:00,15,17,Tablet,Web
34127,3128,68,2024-03-20 21:31:00,79,100,Tablet,Android
34128,1050,149,2024-01-30 10:04:00,26,57,Tablet,Web
34129,2315,255,2024-06-03 06:33:00,63,100,Tablet,Android
34130,2872,60,2024-06-12 04:29:00,8,8,Mobile,iOS
34131,1318,79,2024-04-12 23:44:00,77,79,Tablet,iOS
34132,2627,207,2024-09-21 01:29:00,2,5,Mobile,Web
34133,606,68,2024-02-04 08:51:00,53,70,Mobile,iOS
34134,4863,93,2024-12-29 01:45:00,62,100,Mobile,iOS
34135,1432,25,2024-07-13 02:50:00,18,16,Desktop,Android
34136,1012,287,2024-07-17 21:59:00,9,19,Tablet,Android
34137,810,120,2024-04-15 15:56:00,70,66,Tablet,Web
34138,3637,153,2024-03-24 11:55:00,40,38,Tablet,Web
34139,4020,38,2024-06-15 03:19:00,9,23,Tablet,Web
34140,937,386,2024-06-05 23:51:00,81,100,Desktop,iOS
34141,3906,52,2024-09-02 22:46:00,1,5,Desktop,Android
34142,3056,327,2024-09-28 12:47:00,2,5,Desktop,Android
34143,2279,235,2024-11-27 21:04:00,48,100,Desktop,Web
34144,4479,176,2024-09-11 22:17:00,76,100,Tablet,iOS
34145,3710,265,2024-12-16 02:52:00,18,29,Tablet,Android
34146,1595,56,2024-09-25 06:31:00,43,38,Mobile,iOS
34147,3068,153,2024-07-27 08:51:00,74,100,Mobile,Android
34148,4967,146,2024-12-07 09:05:00,47,74,Mobile,Web
34149,318,276,2024-11-30 16:25:00,73,100,Desktop,Web
34150,3201,226,2024-03-23 05:41:00,81,100,Desktop,iOS
34151,168,137,2024-01-24 17:16:00,77,100,Mobile,iOS
34152,4144,220,2024-11-05 15:04:00,74,71,Tablet,iOS
34153,833,384,2024-07-24 05:33:00,32,100,Tablet,Web
34154,522,217,2024-06-09 11:06:00,6,6,Mobile,Android
34155,1235,360,2024-02-23 18:33:00,70,100,Mobile,iOS
34156,4895,182,2024-12-02 17:50:00,84,100,Desktop,Web
34157,3143,197,2024-07-13 11:33:00,38,37,Mobile,Android
34158,4862,127,2024-07-20 21:31:00,22,22,Mobile,iOS
34159,4101,382,2024-03-19 03:26:00,4,7,Desktop,Web
34160,3464,173,2024-02-08 12:50:00,60,100,Tablet,Android
34161,2400,180,2024-02-29 07:49:00,56,100,Mobile,Android
34162,3476,63,2024-09-03 03:37:00,29,100,Mobile,Android
34163,55,356,2024-10-30 09:50:00,12,27,Mobile,iOS
34164,4263,262,2024-09-24 10:37:00,8,12,Mobile,Android
34165,3717,330,2024-09-28 01:35:00,78,75,Mobile,iOS
34166,652,60,2024-05-23 18:25:00,31,30,Mobile,iOS
34167,1472,102,2024-09-22 13:19:00,5,5,Tablet,Web
34168,4835,242,2024-06-09 01:13:00,72,100,Desktop,Web
34169,2570,289,2024-08-03 06:39:00,9,7,Desktop,Web
34170,1564,122,2024-10-15 09:05:00,70,100,Tablet,Web
34171,1706,304,2024-10-17 23:52:00,48,48,Tablet,Android
34172,291,256,2024-09-02 15:29:00,1,5,Tablet,Web
34173,2876,355,2024-02-27 05:38:00,11,32,Desktop,Web
34174,2517,183,2024-11-07 06:29:00,1,5,Tablet,iOS
34175,927,178,2024-07-07 21:49:00,89,100,Mobile,Web
34176,3719,373,2024-12-10 02:44:00,79,100,Desktop,Android
34177,45,248,2024-09-24 08:26:00,14,12,Tablet,Web
34178,824,91,2024-03-22 13:43:00,27,28,Tablet,Web
34179,2641,58,2024-10-28 16:24:00,50,42,Desktop,Android
34180,145,31,2024-03-10 17:44:00,90,76,Mobile,Web
34181,3969,344,2024-04-27 15:00:00,90,100,Desktop,Web
34182,1683,228,2024-05-21 17:03:00,33,37,Mobile,iOS
34183,1397,181,2024-02-27 17:34:00,46,53,Mobile,Android
34184,4444,86,2024-08-10 01:54:00,28,25,Tablet,Android
34185,3235,246,2024-10-21 15:39:00,81,100,Desktop,iOS
34186,2144,368,2024-10-20 07:13:00,36,65,Tablet,Android
34187,669,330,2024-11-10 10:31:00,2,5,Mobile,Android
34188,1933,340,2024-05-26 05:11:00,34,29,Tablet,Android
34189,4067,340,2024-06-01 16:55:00,35,30,Desktop,Android
34190,2841,276,2024-05-23 00:18:00,58,58,Mobile,Android
34191,1059,159,2024-11-08 08:50:00,60,96,Tablet,iOS
34192,2393,147,2024-10-11 13:50:00,65,100,Mobile,iOS
34193,995,61,2024-02-04 11:15:00,25,26,Mobile,iOS
34194,1408,113,2024-01-19 10:16:00,31,27,Mobile,iOS
34195,3608,70,2024-06-10 18:17:00,60,59,Tablet,Web
34196,3453,244,2024-12-14 16:01:00,81,100,Tablet,iOS
34197,2186,324,2024-12-02 13:16:00,8,12,Mobile,Web
34198,107,381,2024-10-08 14:46:00,39,100,Mobile,Web
34199,2038,375,2024-06-11 07:22:00,72,61,Mobile,Web
34200,274,332,2024-12-05 07:02:00,30,57,Desktop,iOS
34201,4219,87,2024-11-07 16:54:00,32,36,Desktop,iOS
34202,3627,301,2024-04-06 23:31:00,49,55,Desktop,iOS
34203,4993,291,2024-08-20 14:08:00,26,78,Mobile,Android
34204,1535,183,2024-02-09 10:57:00,12,16,Mobile,Web
34205,3895,256,2024-06-01 12:37:00,42,42,Tablet,Web
34206,2741,322,2024-06-18 01:21:00,47,65,Desktop,iOS
34207,881,97,2024-09-11 23:20:00,77,100,Desktop,Web
34208,4632,164,2024-06-03 13:30:00,67,100,Tablet,Web
34209,179,169,2024-11-08 23:49:00,5,5,Desktop,iOS
34210,2500,329,2024-07-30 11:13:00,26,100,Tablet,iOS
34211,1416,18,2024-09-10 02:32:00,57,54,Mobile,Web
34212,421,154,2024-03-13 08:02:00,35,55,Tablet,Android
34213,2277,83,2024-07-14 17:27:00,85,71,Mobile,Web
34214,2658,382,2024-09-16 12:53:00,38,37,Mobile,Android
34215,3113,378,2024-10-14 04:43:00,5,14,Desktop,iOS
34216,3825,159,2024-02-09 23:44:00,7,6,Desktop,iOS
34217,1330,333,2024-08-03 04:18:00,48,75,Mobile,Android
34218,2139,8,2024-03-29 19:48:00,38,48,Tablet,iOS
34219,3626,318,2024-09-16 15:04:00,65,61,Mobile,Android
34220,48,245,2024-07-15 01:28:00,87,100,Mobile,Android
34221,98,86,2024-09-26 07:07:00,21,33,Tablet,iOS
34222,4202,160,2024-03-20 06:32:00,85,95,Tablet,Web
34223,1450,43,2024-01-19 13:46:00,30,78,Desktop,iOS
34224,1793,358,2024-05-17 19:42:00,25,56,Mobile,Android
34225,4484,82,2024-05-13 09:11:00,63,100,Desktop,Android
34226,4439,56,2024-01-06 06:37:00,83,100,Tablet,Web
34227,50,195,2024-04-10 12:52:00,33,46,Mobile,Android
34228,2834,236,2024-11-29 09:22:00,16,24,Desktop,Android
34229,1445,256,2024-07-04 18:25:00,84,100,Desktop,Web
34230,2775,365,2024-09-20 21:24:00,27,30,Mobile,iOS
34231,3082,73,2024-09-17 06:31:00,51,100,Mobile,Android
34232,2026,33,2024-10-31 00:42:00,85,100,Desktop,Web
34233,3381,41,2024-12-17 18:41:00,10,9,Mobile,iOS
34234,4393,296,2024-04-03 04:46:00,33,100,Mobile,Web
34235,2677,276,2024-12-16 22:13:00,31,100,Tablet,Web
34236,3861,189,2024-07-19 12:13:00,4,5,Tablet,iOS
34237,3658,252,2024-10-11 05:59:00,63,66,Desktop,Android
34238,2054,358,2024-05-08 13:31:00,41,42,Desktop,Web
34239,1498,351,2024-12-03 10:18:00,41,100,Desktop,Android
34240,1906,145,2024-03-08 14:40:00,74,92,Tablet,Web
34241,3832,245,2024-07-14 17:12:00,69,100,Mobile,Web
34242,1409,356,2024-05-08 02:34:00,82,100,Desktop,Web
34243,4341,46,2024-06-30 21:28:00,13,11,Desktop,iOS
34244,4564,384,2024-06-07 05:42:00,53,84,Tablet,Android
34245,4481,246,2024-02-22 06:13:00,52,50,Tablet,Android
34246,1233,117,2024-08-13 09:47:00,6,5,Tablet,Android
34247,2865,366,2024-10-06 18:22:00,34,56,Desktop,Web
34248,1404,23,2024-08-30 00:20:00,60,100,Desktop,Android
34249,582,198,2024-04-08 20:03:00,7,6,Mobile,Web
34250,629,66,2024-01-15 03:26:00,66,100,Desktop,iOS
34251,2807,114,2024-02-07 19:43:00,83,87,Desktop,iOS
34252,2118,162,2024-02-25 14:57:00,46,83,Desktop,iOS
34253,1867,324,2024-01-30 15:58:00,17,60,Mobile,iOS
34254,3081,12,2024-12-22 22:08:00,20,62,Desktop,Web
34255,2644,13,2024-01-15 09:29:00,32,45,Desktop,iOS
34256,1462,199,2024-04-20 21:37:00,73,60,Tablet,iOS
34257,4344,143,2024-05-25 12:50:00,6,17,Tablet,iOS
34258,4287,157,2024-03-25 10:48:00,65,86,Tablet,Android
34259,2728,123,2024-07-16 19:36:00,21,29,Desktop,Web
34260,2752,55,2024-12-15 01:46:00,74,100,Tablet,iOS
34261,3848,10,2024-12-23 04:05:00,39,35,Desktop,Android
34262,323,380,2024-04-19 02:24:00,34,37,Mobile,Web
34263,800,99,2024-05-21 13:22:00,86,81,Mobile,Android
34264,1997,14,2024-02-02 12:58:00,25,44,Desktop,Android
34265,490,46,2024-11-14 19:47:00,38,100,Mobile,Web
34266,4839,334,2024-03-28 05:16:00,43,58,Desktop,Web
34267,324,294,2024-12-16 18:09:00,87,96,Tablet,Web
34268,4695,208,2024-03-07 05:35:00,74,100,Mobile,Web
34269,3162,106,2024-03-14 18:51:00,7,7,Mobile,iOS
34270,349,31,2024-01-20 13:27:00,37,74,Desktop,iOS
34271,1404,270,2024-03-21 11:20:00,19,19,Tablet,Android
34272,954,108,2024-09-26 00:26:00,76,100,Tablet,iOS
34273,284,240,2024-08-17 07:33:00,61,100,Mobile,Web
34274,2748,180,2024-06-11 16:17:00,80,100,Tablet,Web
34275,3315,180,2024-12-13 21:05:00,38,69,Desktop,iOS
34276,4620,347,2024-06-19 14:45:00,68,100,Mobile,Web
34277,4545,26,2024-01-30 19:24:00,8,10,Mobile,Web
34278,4861,13,2024-09-25 13:01:00,66,68,Mobile,iOS
34279,1525,102,2024-10-13 00:20:00,19,17,Desktop,iOS
34280,1821,259,2024-07-04 09:58:00,6,6,Tablet,Android
34281,4410,143,2024-01-28 14:05:00,46,42,Mobile,Web
34282,739,85,2024-03-04 22:24:00,6,10,Mobile,Web
34283,1465,65,2024-04-02 21:16:00,17,16,Desktop,iOS
34284,940,138,2024-08-22 11:34:00,77,93,Desktop,Android
34285,437,357,2024-12-12 23:10:00,62,100,Mobile,Android
34286,1471,9,2024-03-20 20:14:00,30,31,Mobile,iOS
34287,976,55,2024-09-14 12:08:00,47,100,Tablet,iOS
34288,3722,35,2024-02-10 08:17:00,51,45,Desktop,Web
34289,1427,349,2024-02-24 10:13:00,90,100,Desktop,Android
34290,756,29,2024-08-30 12:49:00,78,100,Desktop,iOS
34291,3093,101,2024-05-26 23:14:00,8,9,Desktop,Web
34292,608,47,2024-07-06 14:32:00,12,13,Mobile,Android
34293,1850,323,2024-07-04 07:38:00,46,100,Tablet,iOS
34294,3029,140,2024-11-08 18:10:00,17,26,Tablet,Android
34295,3090,97,2024-09-21 21:07:00,33,35,Tablet,iOS
34296,3355,171,2024-10-17 00:15:00,74,100,Tablet,Web
34297,1411,322,2024-07-13 02:16:00,33,46,Desktop,Android
34298,569,222,2024-03-03 04:31:00,35,100,Mobile,Android
34299,2990,254,2024-02-15 12:17:00,44,89,Mobile,iOS
34300,695,112,2024-07-08 15:45:00,52,58,Tablet,Web
34301,1077,336,2024-03-24 04:17:00,25,48,Mobile,Web
34302,4413,81,2024-11-11 23:58:00,21,35,Mobile,iOS
34303,2826,231,2024-08-11 00:36:00,85,80,Tablet,iOS
34304,1986,295,2024-03-31 18:03:00,39,100,Tablet,Android
34305,869,323,2024-04-09 19:02:00,52,100,Mobile,iOS
34306,3641,354,2024-09-19 14:12:00,9,26,Desktop,Web
34307,1432,5,2024-11-15 19:12:00,8,12,Tablet,Android
34308,3028,183,2024-12-15 23:10:00,16,27,Tablet,iOS
34309,1035,349,2024-08-07 21:38:00,7,6,Desktop,Android
34310,846,89,2024-02-09 20:28:00,29,100,Desktop,Web
34311,1267,330,2024-01-08 11:21:00,51,43,Mobile,Web
34312,1326,307,2024-06-12 14:22:00,6,13,Tablet,iOS
34313,2891,81,2024-08-22 02:17:00,56,100,Tablet,Android
34314,1159,105,2024-01-07 06:39:00,19,25,Desktop,Android
34315,3756,283,2024-11-09 07:06:00,89,100,Tablet,iOS
34316,4380,263,2024-02-13 11:18:00,10,10,Tablet,Web
34317,490,106,2024-07-03 09:22:00,83,100,Desktop,iOS
34318,2403,32,2024-12-17 04:37:00,51,54,Desktop,iOS
34319,3458,316,2024-01-30 16:05:00,59,49,Desktop,Web
34320,912,281,2024-04-26 11:26:00,51,100,Desktop,Web
34321,4040,328,2024-07-19 15:15:00,12,24,Tablet,Web
34322,1266,238,2024-11-04 02:15:00,60,66,Tablet,iOS
34323,4665,195,2024-02-28 02:12:00,1,5,Mobile,iOS
34324,1381,317,2024-04-05 05:58:00,28,100,Tablet,iOS
34325,332,199,2024-02-27 08:28:00,64,76,Tablet,Web
34326,1544,198,2024-06-09 16:44:00,31,53,Mobile,Web
34327,472,331,2024-10-22 09:58:00,78,100,Tablet,iOS
34328,582,84,2024-10-15 13:02:00,66,100,Desktop,Web
34329,4772,45,2024-12-21 02:44:00,16,18,Tablet,Android
34330,1658,100,2024-10-16 10:54:00,4,5,Desktop,iOS
34331,804,371,2024-10-26 03:14:00,21,32,Tablet,Android
34332,256,382,2024-10-17 14:17:00,35,100,Mobile,Android
34333,733,333,2024-10-15 21:25:00,48,60,Mobile,iOS
34334,4721,99,2024-07-05 13:41:00,4,5,Tablet,iOS
34335,3930,25,2024-08-18 13:17:00,18,18,Desktop,iOS
34336,1588,276,2024-08-15 21:41:00,49,100,Desktop,iOS
34337,3335,146,2024-10-08 06:24:00,31,40,Mobile,iOS
34338,2359,260,2024-03-28 08:40:00,33,30,Tablet,Android
34339,1949,240,2024-11-23 00:16:00,69,100,Mobile,Web
34340,105,298,2024-04-06 06:43:00,32,71,Tablet,Web
34341,411,144,2024-07-10 14:47:00,88,100,Tablet,Android
34342,4201,251,2024-11-15 11:51:00,50,98,Tablet,Android
34343,1571,144,2024-03-24 16:53:00,23,25,Mobile,Web
34344,2173,233,2024-10-30 05:32:00,4,5,Tablet,Android
34345,2949,131,2024-04-28 02:36:00,24,100,Tablet,iOS
34346,3347,190,2024-01-24 01:33:00,18,100,Tablet,Web
34347,4574,253,2024-08-06 03:06:00,58,100,Desktop,Web
34348,1390,341,2024-04-02 14:59:00,42,100,Desktop,Android
34349,3443,131,2024-01-09 02:32:00,76,100,Desktop,Web
34350,882,234,2024-01-06 10:25:00,30,54,Mobile,Web
34351,4872,310,2024-06-05 15:37:00,37,53,Desktop,Web
34352,3536,370,2024-04-24 17:38:00,62,100,Desktop,iOS
34353,663,190,2024-05-03 01:40:00,22,55,Desktop,Android
34354,1642,17,2024-07-16 08:38:00,90,100,Tablet,Android
34355,3497,28,2024-01-01 12:53:00,26,49,Desktop,Android
34356,1392,43,2024-03-17 01:27:00,78,100,Tablet,Android
34357,1730,357,2024-01-06 00:06:00,64,94,Mobile,Web
34358,3371,311,2024-12-10 03:01:00,37,100,Tablet,Android
34359,1058,95,2024-12-14 19:31:00,82,100,Tablet,Web
34360,4325,2,2024-07-11 04:58:00,19,50,Mobile,Web
34361,602,165,2024-05-11 21:37:00,62,62,Desktop,Android
34362,58,173,2024-07-09 03:30:00,61,72,Tablet,iOS
34363,47,246,2024-09-29 23:41:00,88,100,Mobile,iOS
34364,1176,282,2024-03-08 13:29:00,84,72,Mobile,iOS
34365,193,142,2024-04-03 02:19:00,77,100,Mobile,Web
34366,1746,324,2024-06-14 12:55:00,63,67,Tablet,Web
34367,4187,184,2024-07-19 07:26:00,71,73,Desktop,iOS
34368,1426,278,2024-12-21 04:19:00,2,5,Tablet,iOS
34369,2382,77,2024-09-07 22:37:00,49,43,Desktop,Android
34370,1317,259,2024-05-30 12:56:00,38,34,Mobile,Web
34371,4540,250,2024-05-04 23:55:00,23,29,Desktop,iOS
34372,1687,342,2024-02-03 19:19:00,7,12,Mobile,iOS
34373,3266,166,2024-06-21 17:14:00,85,100,Mobile,Web
34374,1544,277,2024-11-29 08:15:00,59,55,Tablet,iOS
34375,3032,126,2024-11-19 08:01:00,48,42,Mobile,Android
34376,1609,154,2024-01-27 11:07:00,12,21,Mobile,iOS
34377,1862,304,2024-09-17 23:59:00,36,75,Mobile,Android
34378,3725,19,2024-03-26 19:37:00,82,100,Desktop,Android
34379,554,154,2024-10-31 06:52:00,8,6,Desktop,Android
34380,4816,288,2024-10-04 10:48:00,31,27,Desktop,iOS
34381,3072,192,2024-01-27 20:42:00,66,85,Mobile,Web
34382,2448,373,2024-10-24 08:01:00,4,5,Desktop,Web
34383,2545,370,2024-02-16 04:42:00,8,17,Mobile,Android
34384,474,368,2024-05-22 18:37:00,66,100,Desktop,iOS
34385,3173,237,2024-10-05 13:23:00,60,53,Tablet,iOS
34386,2783,226,2024-02-09 03:46:00,41,35,Desktop,iOS
34387,2011,307,2024-07-28 14:30:00,4,5,Mobile,Web
34388,1574,229,2024-09-02 15:58:00,40,57,Desktop,iOS
34389,4503,64,2024-09-05 03:14:00,52,100,Desktop,Android
34390,3589,122,2024-12-08 06:10:00,50,49,Mobile,iOS
34391,3983,314,2024-08-19 20:32:00,17,17,Desktop,Android
34392,4782,181,2024-09-08 20:12:00,14,16,Mobile,Web
34393,4194,381,2024-01-23 21:15:00,54,100,Desktop,iOS
34394,2718,145,2024-11-23 12:21:00,5,12,Tablet,iOS
34395,4835,44,2024-09-29 09:16:00,39,50,Mobile,Web
34396,2979,6,2024-02-10 04:14:00,30,34,Tablet,Web
34397,3928,121,2024-08-05 22:18:00,18,28,Tablet,Web
34398,2936,102,2024-02-18 20:34:00,10,14,Mobile,Android
34399,109,71,2024-06-01 14:10:00,76,73,Mobile,iOS
34400,4566,269,2024-03-15 23:13:00,53,100,Mobile,Android
34401,529,84,2024-05-04 00:07:00,81,88,Desktop,iOS
34402,2123,356,2024-03-15 09:07:00,42,65,Tablet,Android
34403,1504,51,2024-05-16 16:05:00,19,16,Tablet,iOS
34404,1548,212,2024-12-19 23:57:00,76,100,Tablet,Web
34405,2728,343,2024-06-05 11:46:00,67,100,Desktop,iOS
34406,3943,273,2024-06-29 11:27:00,63,100,Desktop,Android
34407,299,181,2024-02-14 00:14:00,29,34,Tablet,Web
34408,3171,141,2024-01-11 17:38:00,71,88,Tablet,iOS
34409,1350,385,2024-05-01 11:59:00,22,88,Desktop,Web
34410,408,162,2024-07-01 19:57:00,36,59,Tablet,Web
34411,4487,51,2024-11-16 18:35:00,83,73,Mobile,iOS
34412,4343,195,2024-04-23 15:49:00,40,85,Tablet,iOS
34413,66,174,2024-08-15 04:38:00,69,85,Tablet,iOS
34414,791,171,2024-05-26 16:07:00,13,11,Desktop,Web
34415,4513,6,2024-10-22 09:03:00,83,100,Tablet,Android
34416,3896,250,2024-02-06 19:19:00,75,73,Desktop,Android
34417,2202,304,2024-10-11 08:25:00,75,71,Desktop,iOS
34418,4091,292,2024-11-01 17:14:00,13,12,Desktop,Android
34419,1677,366,2024-07-11 00:43:00,47,100,Tablet,Web
34420,1936,52,2024-05-14 04:43:00,90,100,Tablet,Web
34421,3477,382,2024-01-05 03:32:00,67,100,Mobile,iOS
34422,4441,383,2024-11-24 00:04:00,10,16,Mobile,iOS
34423,312,283,2024-08-15 13:39:00,31,40,Mobile,iOS
34424,173,345,2024-12-05 18:02:00,90,95,Tablet,Android
34425,2860,330,2024-01-14 03:46:00,61,55,Tablet,iOS
34426,519,264,2024-07-31 19:09:00,77,64,Desktop,iOS
34427,3839,189,2024-05-31 05:46:00,77,64,Mobile,Web
34428,3121,351,2024-06-09 00:08:00,5,6,Desktop,iOS
34429,4993,363,2024-01-13 00:43:00,3,5,Desktop,Web
34430,3769,298,2024-02-27 06:50:00,44,50,Mobile,Web
34431,1578,222,2024-11-09 14:31:00,81,100,Tablet,Android
34432,1750,109,2024-04-15 17:02:00,83,100,Mobile,iOS
34433,467,25,2024-03-03 17:31:00,1,5,Tablet,Web
34434,2142,160,2024-02-08 22:32:00,87,76,Desktop,Android
34435,2485,377,2024-08-29 00:16:00,41,43,Tablet,Web
34436,3121,254,2024-11-03 22:06:00,89,100,Mobile,Android
34437,2219,352,2024-07-04 23:03:00,21,22,Tablet,Android
34438,705,146,2024-12-06 19:34:00,90,100,Desktop,Web
34439,4708,75,2024-08-28 15:13:00,6,6,Tablet,Web
34440,748,164,2024-12-14 00:30:00,88,100,Desktop,Web
34441,2534,177,2024-03-28 18:51:00,22,78,Desktop,Web
34442,1976,381,2024-08-07 01:44:00,43,39,Tablet,Web
34443,920,101,2024-05-01 06:24:00,12,12,Tablet,Android
34444,4991,321,2024-07-07 13:08:00,51,100,Mobile,Web
34445,1,213,2024-11-18 04:13:00,63,63,Mobile,Web
34446,1921,272,2024-06-07 11:48:00,21,21,Mobile,Web
34447,4908,181,2024-10-17 06:34:00,84,73,Tablet,iOS
34448,944,145,2024-08-19 06:57:00,33,46,Tablet,iOS
34449,2813,295,2024-02-07 19:32:00,46,100,Desktop,Android
34450,2341,309,2024-09-22 15:55:00,50,51,Desktop,iOS
34451,1057,75,2024-11-10 08:13:00,68,68,Mobile,Web
34452,2741,216,2024-10-11 21:33:00,83,92,Tablet,Android
34453,59,128,2024-07-15 10:00:00,55,93,Desktop,iOS
34454,1267,229,2024-06-12 22:25:00,66,100,Tablet,Android
34455,1863,309,2024-07-21 04:18:00,34,57,Desktop,Web
34456,3134,65,2024-05-17 14:53:00,25,100,Mobile,iOS
34457,3894,89,2024-06-06 15:49:00,85,74,Mobile,Android
34458,3138,76,2024-02-27 16:37:00,7,7,Tablet,Web
